timestamp,latitude,longitude,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,weather_code
2026-08-20T17:32:09.877089+00:00,48.14365223282443,11.555172497455471,22.7,0.0,4.0,68,61
2026-08-20T18:42:25.402456+00:00,48.14365223282443,11.555172497455471,22.2,0.0,3.7,71,61
2026-08-20T19:33:42.511346+00:00,48.14365223282443,11.555172497455471,21.1,0.3,8.3,78,95
2026-08-20T20:31:21.913152+00:00,48.14365223282443,11.555172497455471,19.4,0.6,11.0,84,63
2026-08-20T21:30:46.708127+00:00,48.14365223282443,11.555172497455471,18.3,0.1,10.1,86,61
2026-08-20T22:30:37.103765+00:00,48.14365223282443,11.555172497455471,18.5,0.0,10.0,82,3
2026-08-20T23:28:04.302556+00:00,48.14365223282443,11.555172497455471,18.6,0.0,6.9,80,3
2026-08-21T01:26:18.515727+00:00,48.14365223282443,11.555172497455471,18.0,0.0,4.5,87,61
2026-08-21T03:05:39.069911+00:00,48.14365223282443,11.555172497455471,17.9,0.1,4.8,90,61
2026-08-21T04:40:41.141995+00:00,48.14365223282443,11.555172497455471,17.8,0.0,3.2,90,3
2026-08-21T05:34:52.865765+00:00,48.14365223282443,11.555172497455471,17.9,0.0,3.4,88,3
2026-08-21T06:52:17.203129+00:00,48.14365223282443,11.555172497455471,18.9,0.0,3.9,83,3
2026-08-21T07:45:19.707818+00:00,48.14365223282443,11.555172497455471,19.6,0.0,3.6,79,3
2026-08-21T08:43:40.927424+00:00,48.14365223282443,11.555172497455471,20.1,0.0,5.7,77,3
2026-08-21T09:39:18.787430+00:00,48.14365223282443,11.555172497455471,20.7,0.0,7.8,74,61
2026-08-21T10:33:08.078088+00:00,48.14365223282443,11.555172497455471,21.4,0.1,9.0,68,61
2026-08-21T11:29:11.479553+00:00,48.14365223282443,11.555172497455471,21.1,0.1,9.3,72,61
2026-08-21T12:53:21.431858+00:00,48.14365223282443,11.555172497455471,19.9,0.6,5.8,82,61
2026-08-21T13:48:37.660659+00:00,48.14365223282443,11.555172497455471,19.5,3.5,6.5,91,96
2026-08-21T14:37:54.079398+00:00,48.14365223282443,11.555172497455471,17.5,0.0,15.4,90,96
2026-08-21T15:35:59.628707+00:00,48.14365223282443,11.555172497455471,15.7,0.2,23.9,86,61
2026-08-21T16:37:29.289895+00:00,48.14365223282443,11.555172497455471,14.7,0.2,13.8,85,61
2026-08-21T17:31:32.596479+00:00,48.14365223282443,11.555172497455471,14.6,0.1,10.7,84,61
2026-08-21T18:39:48.450351+00:00,48.14365223282443,11.555172497455471,14.6,0.0,8.7,81,3
2026-08-21T19:27:35.062925+00:00,48.14365223282443,11.555172497455471,14.6,0.0,5.1,80,3
2026-08-21T20:28:27.208777+00:00,48.14365223282443,11.555172497455471,14.8,0.0,6.6,82,3
2026-08-21T21:27:10.679456+00:00,48.14365223282443,11.555172497455471,14.8,0.0,8.0,86,2
2026-08-21T22:28:06.521249+00:00,48.14365223282443,11.555172497455471,14.6,0.0,9.4,87,3
2026-08-21T23:26:27.226861+00:00,48.14365223282443,11.555172497455471,14.3,0.0,7.8,87,3
2026-08-22T01:21:27.104299+00:00,48.14365223282443,11.555172497455471,14.1,0.0,6.6,86,3
2026-08-22T02:56:17.847024+00:00,48.14365223282443,11.555172497455471,13.8,0.0,8.8,86,3
2026-08-22T03:46:48.933666+00:00,48.14365223282443,11.555172497455471,13.6,0.0,12.2,84,1
2026-08-22T04:35:24.328049+00:00,48.14365223282443,11.555172497455471,13.3,0.0,12.3,85,1
2026-08-22T05:30:04.104166+00:00,48.14365223282443,11.555172497455471,13.3,0.0,11.2,83,1
2026-08-22T06:43:51.202645+00:00,48.14365223282443,11.555172497455471,14.0,0.0,12.7,78,3
2026-08-22T07:34:08.231362+00:00,48.14365223282443,11.555172497455471,15.7,0.0,14.2,70,2
2026-08-22T08:32:54.083031+00:00,48.14365223282443,11.555172497455471,16.9,0.0,15.1,67,2
2026-08-22T09:29:24.699532+00:00,48.14365223282443,11.555172497455471,17.5,0.0,14.8,66,2
2026-08-22T10:26:21.897929+00:00,48.14365223282443,11.555172497455471,18.6,0.0,13.7,58,2
2026-08-22T11:23:15.685829+00:00,48.14365223282443,11.555172497455471,18.9,0.0,14.5,55,80
2026-08-22T12:43:41.000730+00:00,48.14365223282443,11.555172497455471,18.8,0.0,13.4,57,2
